"","PARPKO_r1","PARPKO_r2","PARPKO_r3","WT_r1","WT_r2","WT_r3"
"ENSMUSG00000113421",0,0,0,0,0,0
"ENSMUSG00000143862",6,6,36,4,3,15
"ENSMUSG00000143870",0,0,0,0,0,0
"ENSMUSG00000113265",0,1,4,0,1,3
"ENSMUSG00000097788",2,2,1,1,0,0
"ENSMUSG00000143919",0,1,0,1,0,0
"ENSMUSG00000143958",0,0,0,0,0,0
"ENSMUSG00000143961",0,0,0,0,0,0
"ENSMUSG00000143970",0,0,0,0,0,0
"ENSMUSG00000092130",10,5,16,6,6,4
"ENSMUSG00000143998",1,2,2,3,5,3
"ENSMUSG00000144011",1,1,0,1,6,2
"ENSMUSG00000120627",0,1,0,0,0,0
"ENSMUSG00000112977",48,31,177,29,36,42
"ENSMUSG00000111885",0,0,0,0,0,0
"ENSMUSG00000144072",1,0,0,0,0,0
"ENSMUSG00000144086",0,0,0,0,0,0
"ENSMUSG00000144091",0,1,0,0,2,0
"ENSMUSG00000144123",0,0,7,2,0,0
"ENSMUSG00000144158",0,1,0,0,0,0
"ENSMUSG00000112022",0,0,0,0,0,0
"ENSMUSG00000142128",0,0,0,0,0,0
"ENSMUSG00000112690",0,0,0,0,0,0
"ENSMUSG00000142170",0,0,0,0,0,0
"ENSMUSG00000096942",1,0,0,0,0,0
"ENSMUSG00000113294",0,0,0,0,0,0
"ENSMUSG00000114025",3,7,1,5,4,9
"ENSMUSG00000121309",200,195,605,315,315,822
"ENSMUSG00000113234",0,0,0,0,0,0
"ENSMUSG00000113416",8,13,22,37,30,18
"ENSMUSG00000121307",24,24,92,19,19,82
"ENSMUSG00000113402",3,0,3,3,3,10
"ENSMUSG00000112970",0,0,0,0,0,0
"ENSMUSG00000113857",0,0,0,0,0,0
"ENSMUSG00000113778",32,44,26,94,96,90
"ENSMUSG00000113110",0,0,0,0,0,0
"ENSMUSG00000139022",0,0,0,0,0,0
"ENSMUSG00000113814",0,0,0,0,0,0
"ENSMUSG00000073184",5,10,38,19,11,31
"ENSMUSG00000114140",0,0,0,0,0,0
"ENSMUSG00000113300",1,0,0,0,0,2
"ENSMUSG00000113077",0,0,0,0,0,0
"ENSMUSG00000124497",0,0,0,1,0,0
"ENSMUSG00000114100",0,0,0,0,0,0
"ENSMUSG00000095261",0,0,0,0,0,0
"ENSMUSG00000113123",0,0,0,0,0,0
"ENSMUSG00000113413",0,0,0,0,0,0
"ENSMUSG00000136602",10,13,16,3,9,9
"ENSMUSG00000113574",0,0,0,0,0,0
"ENSMUSG00000114139",0,0,0,0,0,0
"ENSMUSG00000113876",0,0,0,0,0,0
"ENSMUSG00000126371",4,5,2,3,2,1
"ENSMUSG00000113552",0,0,0,0,0,0
"ENSMUSG00000113174",0,0,0,0,0,0
"ENSMUSG00000113798",0,0,0,0,0,0
"ENSMUSG00000126350",3,1,0,0,0,2
"ENSMUSG00000092465",0,0,0,0,0,1
"ENSMUSG00000122060",1,1,3,3,1,4
"ENSMUSG00000113691",10,10,17,28,20,51
"ENSMUSG00000133812",0,0,0,0,0,0
"ENSMUSG00000114022",0,0,0,0,0,0
"ENSMUSG00000130581",0,0,0,0,0,0
"ENSMUSG00000113632",0,0,0,0,0,0
"ENSMUSG00000141379",1,1,0,0,0,0
"ENSMUSG00000112975",0,0,0,0,0,0
"ENSMUSG00000066553",0,0,0,0,0,0
"ENSMUSG00000143530",1,0,0,0,0,0
"ENSMUSG00000083191",0,0,0,0,0,0
"ENSMUSG00000131760",0,1,9,1,0,6
"ENSMUSG00000112999",0,0,0,0,0,0
"ENSMUSG00000137308",0,0,0,0,0,0
"ENSMUSG00000021908",110,81,421,138,150,544
"ENSMUSG00000139889",0,0,0,0,0,0
"ENSMUSG00000090478",0,0,0,0,0,0
"ENSMUSG00000143457",0,0,0,0,0,0
"ENSMUSG00000090989",0,0,0,0,0,0
"ENSMUSG00000140227",0,0,0,0,0,0
"ENSMUSG00000090555",0,0,0,0,0,0
"ENSMUSG00000140262",0,0,0,0,0,0
"ENSMUSG00000091277",0,0,0,0,0,0
"ENSMUSG00000130836",0,0,0,0,0,0
"ENSMUSG00000091157",0,0,0,0,0,0
"ENSMUSG00000091762",0,0,0,0,0,0
"ENSMUSG00000129605",1,2,5,1,0,0
"ENSMUSG00000091732",0,0,0,0,0,0
"ENSMUSG00000129170",10,5,35,13,6,34
"ENSMUSG00000091269",0,0,0,0,0,0
"ENSMUSG00000144089",0,1,6,7,3,1
"ENSMUSG00000066629",0,0,0,0,0,0
"ENSMUSG00000113465",0,0,0,0,0,0
"ENSMUSG00000113872",0,0,0,0,0,0
"ENSMUSG00000113830",0,0,11,0,0,1
"ENSMUSG00000112567",0,0,0,0,0,0
"ENSMUSG00000113481",16,17,3,19,26,34
"ENSMUSG00000139056",0,0,0,0,0,0
"ENSMUSG00000112646",0,0,0,0,0,0
"ENSMUSG00000135240",0,0,0,0,0,0
"ENSMUSG00000113964",0,0,0,0,0,0
"ENSMUSG00000114041",0,0,0,0,0,0
"ENSMUSG00000130420",35,19,83,26,14,70
"ENSMUSG00000116558",0,0,0,0,0,0
"ENSMUSG00000123560",29,28,70,73,56,86
"ENSMUSG00000116715",0,0,0,0,0,0
"ENSMUSG00000114129",0,0,0,0,0,0
"ENSMUSG00000113368",0,0,0,0,0,0
"ENSMUSG00000128283",0,0,0,0,0,0
"ENSMUSG00000110677",0,0,0,0,0,0
"ENSMUSG00000090185",0,0,0,0,0,5
"ENSMUSG00000136453",0,0,0,0,0,0
"ENSMUSG00000073233",3,0,6,3,1,1
"ENSMUSG00000112006",0,1,0,1,0,0
"ENSMUSG00000112615",0,0,0,0,0,0
"ENSMUSG00000112465",0,0,0,0,0,0
"ENSMUSG00000020609",24,23,99,16,28,17
"ENSMUSG00000134395",0,0,0,0,0,0
"ENSMUSG00000140381",0,0,0,0,0,0
"ENSMUSG00000140302",0,0,0,0,0,0
"ENSMUSG00000140190",0,0,0,0,0,0
"ENSMUSG00000140149",0,0,0,0,0,0
"ENSMUSG00000073164",0,0,0,1,0,7
"ENSMUSG00000079179",375,376,667,558,540,864
"ENSMUSG00000085004",2,0,0,0,2,0
"ENSMUSG00000089894",0,0,0,0,0,0
"ENSMUSG00000096751",10,7,0,11,8,25
"ENSMUSG00000102332",0,0,0,0,0,0
"ENSMUSG00000103168",1,0,0,1,0,0
"ENSMUSG00000104861",0,1,0,0,0,0
"ENSMUSG00000112343",0,0,0,0,0,0
"ENSMUSG00000112704",0,0,0,0,0,0
"ENSMUSG00000113272",0,0,0,1,0,0
"ENSMUSG00000121131",0,0,0,0,0,0
"ENSMUSG00000121487",5,11,4,13,11,3
"ENSMUSG00000123180",0,1,7,0,0,0
"ENSMUSG00000123862",1,1,0,5,2,0
"ENSMUSG00000123896",0,0,0,0,0,0
"ENSMUSG00000125757",36,37,111,119,88,140
"ENSMUSG00000130813",0,3,0,0,2,0
"ENSMUSG00000137989",0,0,0,0,0,0
"ENSMUSG00000113441",8,8,7,12,12,23
"ENSMUSG00000118449",207,221,625,749,741,1146
"ENSMUSG00000113930",4,7,7,11,11,14
"ENSMUSG00000127456",1,7,13,7,7,7
"ENSMUSG00000098172",1,2,21,6,5,11
"ENSMUSG00000091947",1,1,11,6,4,4
"ENSMUSG00000099759",260,231,657,565,563,798
"ENSMUSG00000120232",5,7,16,5,5,6
"ENSMUSG00000113975",0,0,0,0,0,0
"ENSMUSG00000116883",32,40,59,64,59,114
"ENSMUSG00000113868",0,0,0,0,0,0
"ENSMUSG00000086060",0,0,0,0,0,0
"ENSMUSG00000113974",0,0,0,0,0,0
"ENSMUSG00000114005",0,3,2,0,1,0
"ENSMUSG00000113522",0,0,0,0,0,0
"ENSMUSG00000113835",23,16,50,39,43,91
"ENSMUSG00000121318",52,51,109,54,48,82
"ENSMUSG00000114001",0,0,0,0,0,0
"ENSMUSG00000112988",0,0,0,0,0,0
"ENSMUSG00000120447",1,1,1,0,1,0
"ENSMUSG00000137116",0,0,0,0,0,0
"ENSMUSG00000071342",0,2,0,0,0,0
"ENSMUSG00000090387",8,9,0,8,3,11
"ENSMUSG00000001627",1773,1664,4669,2332,2169,3510
"ENSMUSG00000090582",16,6,18,16,14,19
"ENSMUSG00000089371",0,0,0,0,0,0
"ENSMUSG00000035983",8,11,38,13,19,22
"ENSMUSG00000144225",0,0,0,0,0,0
"ENSMUSG00000113181",0,0,0,0,1,0
"ENSMUSG00000120379",0,0,0,2,0,0
"ENSMUSG00000113387",2,0,0,0,1,1
"ENSMUSG00000142766",0,0,0,0,0,0
"ENSMUSG00000142721",0,0,0,0,0,0
"ENSMUSG00002076657",0,0,0,0,0,0
"ENSMUSG00000142847",0,0,0,0,0,0
"ENSMUSG00000113544",0,0,0,0,0,0
"ENSMUSG00000113986",0,1,0,0,0,0
"ENSMUSG00000137511",0,0,0,1,0,0
"ENSMUSG00000137545",0,0,0,0,0,0
"ENSMUSG00000137582",0,0,0,0,0,0
"ENSMUSG00000139274",0,0,0,0,0,0
"ENSMUSG00000112776",5,6,25,8,7,44
"ENSMUSG00000135279",0,0,0,1,0,0
"ENSMUSG00000135360",0,0,0,0,0,0
"ENSMUSG00000135322",0,0,0,0,0,0
"ENSMUSG00000112390",0,0,0,0,0,0
"ENSMUSG00000061911",6,2,5,4,1,4
"ENSMUSG00000112663",0,0,0,0,0,0
"ENSMUSG00000127902",0,0,0,0,0,0
"ENSMUSG00000020674",1143,1109,2632,561,515,1404
"ENSMUSG00000137585",0,0,0,0,0,0
"ENSMUSG00000020673",4,4,10,3,7,16
"ENSMUSG00000085472",0,0,0,0,0,0
"ENSMUSG00000129473",0,0,0,0,0,0
"ENSMUSG00000020672",9,11,7,4,11,19
"ENSMUSG00000102098",0,0,0,0,0,0
"ENSMUSG00000140005",0,0,0,0,0,0
"ENSMUSG00002075546",0,0,0,0,0,0
"ENSMUSG00000126025",0,0,0,0,0,0
"ENSMUSG00000100674",13,13,38,25,22,36
"ENSMUSG00000112665",0,0,0,0,0,0
"ENSMUSG00002076651",0,0,0,0,0,0
"ENSMUSG00000125156",0,0,0,1,0,0
"ENSMUSG00000043061",599,568,945,936,818,1315
"ENSMUSG00000124171",0,0,0,0,0,0
"ENSMUSG00000130449",0,0,0,0,0,0
"ENSMUSG00000054204",0,0,5,0,0,0
"ENSMUSG00000044573",247,231,688,281,278,607
"ENSMUSG00000130833",1,1,0,4,1,0
"ENSMUSG00000020669",168,147,375,133,134,189
"ENSMUSG00000143818",0,0,0,0,0,0
"ENSMUSG00000112876",5,6,4,0,0,1
"ENSMUSG00000123886",0,0,0,0,0,0
"ENSMUSG00000122355",0,0,0,0,0,0
"ENSMUSG00000095953",0,0,0,0,0,0
"ENSMUSG00000121864",0,0,0,0,0,0
"ENSMUSG00000132666",0,0,0,0,1,0
"ENSMUSG00000126408",1,1,0,1,0,2
"ENSMUSG00000125637",0,2,0,0,0,0
"ENSMUSG00000125596",0,0,0,0,0,0
"ENSMUSG00000099851",0,0,0,0,0,0
"ENSMUSG00000134495",2,2,18,2,2,0
"ENSMUSG00000020651",10,15,10,4,6,8
"ENSMUSG00000130239",0,0,0,0,0,0
"ENSMUSG00000112718",0,0,0,0,0,0
"ENSMUSG00000136161",0,2,0,0,1,1
"ENSMUSG00000020650",318,296,769,442,391,977
"ENSMUSG00000020648",306,310,1124,520,476,890
"ENSMUSG00000035933",956,923,2138,1464,1463,2775
"ENSMUSG00000044067",2,0,0,2,2,0
"ENSMUSG00000112033",2,0,0,0,1,0
"ENSMUSG00000112779",0,0,0,2,2,2
"ENSMUSG00000111987",1,1,1,3,1,1
"ENSMUSG00000088242",0,0,0,0,0,0
"ENSMUSG00000002996",1256,1171,2324,1348,1288,2528
"ENSMUSG00000002997",253,202,494,96,102,199
"ENSMUSG00000136186",0,0,0,0,0,0
"ENSMUSG00000136346",0,0,0,0,0,0
"ENSMUSG00000136148",0,1,0,0,0,0
"ENSMUSG00000112569",0,0,0,0,0,1
"ENSMUSG00000136304",0,0,0,0,0,0
"ENSMUSG00000136223",0,0,0,0,0,0
"ENSMUSG00000136266",0,0,0,0,0,0
"ENSMUSG00000020573",2,1,0,0,0,0
"ENSMUSG00000122481",0,0,0,0,0,0
"ENSMUSG00000111893",0,0,0,0,0,0
"ENSMUSG00000112578",0,0,0,0,0,0
"ENSMUSG00000140647",0,0,0,0,0,0
"ENSMUSG00002076203",0,0,0,0,0,0
"ENSMUSG00000090946",197,192,429,266,235,352
"ENSMUSG00000112865",0,0,0,0,0,0
"ENSMUSG00000126877",0,0,0,0,0,0
"ENSMUSG00000112171",0,0,3,0,0,0
"ENSMUSG00000125976",0,0,0,0,0,0
"ENSMUSG00000126011",0,0,0,0,0,0
"ENSMUSG00000135001",0,0,0,0,0,0
"ENSMUSG00000137184",0,0,0,0,0,0
"ENSMUSG00000112617",0,0,0,0,0,0
"ENSMUSG00000125410",0,0,0,0,0,0
"ENSMUSG00000125371",0,0,0,0,0,0
"ENSMUSG00000112218",2,2,22,5,2,6
"ENSMUSG00000125455",0,0,0,0,0,0
"ENSMUSG00000020572",6984,6630,17408,9420,8823,18307
"ENSMUSG00000112166",0,0,2,1,0,2
"ENSMUSG00000125490",0,0,0,0,0,0
"ENSMUSG00000125526",0,0,0,0,0,0
"ENSMUSG00000097494",3,4,29,5,2,15
"ENSMUSG00000144005",0,0,0,0,0,0
"ENSMUSG00000112124",3,0,0,0,0,3
"ENSMUSG00000112916",0,0,0,1,0,0
"ENSMUSG00000112887",0,0,0,0,0,0
"ENSMUSG00000020570",1533,1575,2508,1851,1818,2616
"ENSMUSG00000139221",0,0,0,0,0,0
"ENSMUSG00000089136",0,0,0,0,0,0
"ENSMUSG00000035860",5,3,0,3,0,1
"ENSMUSG00002076286",0,0,0,0,0,0
"ENSMUSG00000130231",0,0,0,0,0,0
"ENSMUSG00000123285",0,0,0,0,0,0
"ENSMUSG00000052125",173,153,259,320,292,441
"ENSMUSG00000084979",4,2,0,2,0,0
"ENSMUSG00000141295",0,0,0,2,1,1
"ENSMUSG00000020564",195,215,570,235,223,430
"ENSMUSG00000137343",0,0,0,1,0,0
"ENSMUSG00000079143",0,0,2,1,3,0
"ENSMUSG00000137306",0,0,0,0,1,0
"ENSMUSG00000137426",0,0,0,0,0,0
"ENSMUSG00000137381",0,0,0,0,0,0
"ENSMUSG00000085664",0,1,7,1,1,6
"ENSMUSG00000020562",35,35,84,38,37,71
"ENSMUSG00000134830",0,0,0,0,0,0
"ENSMUSG00000112094",0,0,0,0,0,0
"ENSMUSG00000020561",1418,1314,3090,1762,1672,3018
"ENSMUSG00000129881",0,0,0,0,0,0
"ENSMUSG00000129800",0,0,9,0,0,0
"ENSMUSG00000129836",0,0,0,0,0,0
"ENSMUSG00000122358",0,0,0,0,0,0
"ENSMUSG00000126990",0,0,0,0,0,0
"ENSMUSG00000127623",0,0,0,0,0,0
"ENSMUSG00000127583",0,0,0,0,0,0
"ENSMUSG00000126487",0,0,0,0,0,0
"ENSMUSG00000120322",1,0,4,0,1,0
"ENSMUSG00000126523",0,0,0,0,0,0
"ENSMUSG00000113321",0,0,0,0,0,0
"ENSMUSG00000113699",0,0,0,0,0,0
"ENSMUSG00000044712",145,117,418,135,154,275
"ENSMUSG00000113425",25,24,5,14,16,29
"ENSMUSG00000056359",0,2,0,0,1,0
"ENSMUSG00000113582",0,0,5,0,0,0
"ENSMUSG00000114178",0,0,0,0,0,0
"ENSMUSG00000113099",0,0,0,0,0,0
"ENSMUSG00000034435",176,204,505,108,111,212
"ENSMUSG00000113800",4,2,3,2,0,2
"ENSMUSG00000021108",111,145,252,88,62,101
"ENSMUSG00000144252",0,0,0,0,0,0
"ENSMUSG00000060863",1,1,0,2,3,1
"ENSMUSG00000123247",0,0,0,0,0,0
"ENSMUSG00000066359",0,0,0,0,1,0
"ENSMUSG00000000701",0,0,0,0,0,0
"ENSMUSG00000068940",0,0,0,0,1,0
"ENSMUSG00000079007",2,0,4,3,5,0
"ENSMUSG00000041359",1895,1711,2159,5631,5343,5856
"ENSMUSG00000136124",0,0,0,0,0,0
"ENSMUSG00000136164",0,0,0,1,0,0
"ENSMUSG00000097929",110,94,266,239,231,333
"ENSMUSG00000113314",1,0,1,4,4,0
"ENSMUSG00000114181",0,0,0,1,0,5
"ENSMUSG00000094910",104,95,148,79,56,148
"ENSMUSG00000133654",0,0,0,0,0,0
"ENSMUSG00000113535",0,0,0,2,0,0
"ENSMUSG00000138144",0,0,0,0,0,0
"ENSMUSG00000138104",0,0,0,0,0,0
"ENSMUSG00000113479",0,0,0,0,0,0
"ENSMUSG00000021070",116,95,167,139,137,369
"ENSMUSG00000041347",2,1,0,1,3,6
"ENSMUSG00002076634",0,0,1,0,0,0
"ENSMUSG00000131458",0,0,0,0,0,3
"ENSMUSG00000034271",102,128,415,452,444,1151
"ENSMUSG00000113249",0,0,2,0,1,1
"ENSMUSG00000133625",0,0,0,0,0,0
"ENSMUSG00000034266",10,10,12,6,4,11
"ENSMUSG00000141408",0,0,0,1,0,0
"ENSMUSG00000119481",0,0,0,0,0,0
"ENSMUSG00002075690",0,0,0,0,0,0
"ENSMUSG00000113464",0,0,0,0,0,0
"ENSMUSG00000034258",154,141,141,139,140,345
"ENSMUSG00000141489",0,0,0,0,0,0
"ENSMUSG00000141452",4,1,0,0,4,1
"ENSMUSG00000141529",4,3,2,17,7,18
"ENSMUSG00000021252",898,859,2135,1350,1259,2400
"ENSMUSG00000012609",459,428,1045,629,569,1056
"ENSMUSG00000097902",0,0,0,0,0,1
"ENSMUSG00000121073",0,0,0,0,0,0
"ENSMUSG00000139806",0,1,0,0,0,0
"ENSMUSG00000021253",23,26,45,3,5,27
"ENSMUSG00000103301",0,0,0,0,0,0
"ENSMUSG00000114051",0,0,0,0,0,0
"ENSMUSG00000007867",231,256,524,206,217,343
"ENSMUSG00000097543",13,21,31,19,16,8
"ENSMUSG00000141901",0,1,2,0,0,1
"ENSMUSG00000123196",0,0,0,0,0,0
"ENSMUSG00000120595",4,2,0,3,1,1
"ENSMUSG00000021254",343,332,606,441,430,674
"ENSMUSG00000097488",27,27,31,39,16,46
"ENSMUSG00000132180",2,0,12,1,0,3
"ENSMUSG00000123033",0,1,0,0,0,0
"ENSMUSG00000113230",0,0,0,0,0,0
"ENSMUSG00000138393",0,0,0,0,0,0
"ENSMUSG00000120898",0,1,0,1,0,0
"ENSMUSG00000113159",1,1,0,2,4,4
"ENSMUSG00000082604",0,0,0,0,0,0
"ENSMUSG00000047415",9,10,37,5,8,12
"ENSMUSG00000118530",0,0,0,0,0,0
"ENSMUSG00000131580",0,0,0,0,0,0
"ENSMUSG00000021182",1388,1344,4416,1729,1526,3636
"ENSMUSG00000097160",0,1,0,2,4,4
"ENSMUSG00000113634",6,2,0,1,2,3
"ENSMUSG00000080575",0,0,0,0,0,0
"ENSMUSG00000114113",4,7,9,6,6,13
"ENSMUSG00000041846",3462,3142,8450,3983,3893,6019
"ENSMUSG00000097121",38,51,149,53,43,85
"ENSMUSG00000121355",0,0,1,2,2,3
"ENSMUSG00000113817",0,0,0,4,1,1
"ENSMUSG00000092054",0,0,0,1,1,1
"ENSMUSG00000098167",2,10,5,1,11,11
"ENSMUSG00000113178",0,0,0,0,0,0
"ENSMUSG00000119861",0,0,0,0,0,0
"ENSMUSG00000140215",0,0,0,0,0,0
"ENSMUSG00000144274",0,0,0,0,0,0
"ENSMUSG00000112024",0,0,0,0,0,0
"ENSMUSG00002075563",0,0,0,0,0,0
"ENSMUSG00000112658",1,1,0,0,0,0
"ENSMUSG00000091307",0,0,0,0,0,0
"ENSMUSG00000079015",0,0,0,0,0,0
"ENSMUSG00000086432",0,0,0,0,0,0
"ENSMUSG00000092040",0,0,0,0,0,0
"ENSMUSG00000072849",0,0,0,0,0,0
"ENSMUSG00000063232",0,0,0,0,0,0
"ENSMUSG00000093753",0,0,0,0,0,0
"ENSMUSG00000058260",0,0,0,1,1,4
"ENSMUSG00000102694",1,1,0,0,0,0
"ENSMUSG00000041567",0,0,0,0,0,1
"ENSMUSG00000120841",0,0,0,0,0,0
"ENSMUSG00000092075",0,0,0,0,0,0
"ENSMUSG00000132338",0,0,0,0,0,0
"ENSMUSG00000041550",0,0,0,0,0,0
"ENSMUSG00002076045",0,0,0,0,0,0
"ENSMUSG00000041536",0,0,0,0,0,0
"ENSMUSG00000066364",0,1,0,0,0,0
"ENSMUSG00000066361",0,0,0,0,0,1
"ENSMUSG00000091573",0,0,0,0,0,0
"ENSMUSG00000091553",0,3,0,0,0,1
"ENSMUSG00000066363",0,0,4,0,0,0
"ENSMUSG00000126693",0,0,0,0,0,0
"ENSMUSG00000101862",8,7,0,8,13,11
"ENSMUSG00000041481",0,0,5,0,0,4
"ENSMUSG00000118588",0,0,0,0,0,0
"ENSMUSG00000121484",14,3,13,8,5,8
"ENSMUSG00000041449",0,0,0,0,0,0
"ENSMUSG00000079014",6,6,17,3,7,18
"ENSMUSG00000125134",0,0,0,0,0,0
"ENSMUSG00000135769",0,0,0,1,2,0
"ENSMUSG00000083193",2,0,0,4,3,0
"ENSMUSG00000123331",0,0,0,0,2,0
"ENSMUSG00000097381",18,31,45,24,24,46
"ENSMUSG00000135725",0,0,0,0,0,0
"ENSMUSG00000135761",0,0,0,0,0,0
"ENSMUSG00000097081",3,0,5,0,0,0
"ENSMUSG00000129524",0,0,0,2,0,3
"ENSMUSG00000120091",36,30,62,60,53,64
"ENSMUSG00000143407",0,0,0,0,0,0
"ENSMUSG00000010529",9,9,17,9,9,16
"ENSMUSG00000143367",0,0,0,0,0,0
"ENSMUSG00000143331",1,0,0,0,0,0
"ENSMUSG00000120100",4,5,20,6,6,5
"ENSMUSG00000139023",0,0,0,0,0,0
"ENSMUSG00000096995",50,52,107,52,42,78
"ENSMUSG00000137497",1,1,0,1,2,4
"ENSMUSG00000130042",0,0,0,0,0,0
"ENSMUSG00000114099",0,0,0,0,0,0
"ENSMUSG00000120581",0,0,0,0,0,0
"ENSMUSG00000128797",0,0,0,0,0,1
"ENSMUSG00000090121",0,1,0,0,0,0
"ENSMUSG00000135528",0,0,0,0,0,0
"ENSMUSG00000021069",107,111,210,142,134,302
"ENSMUSG00000085298",0,0,0,0,0,0
"ENSMUSG00000021071",2,2,0,0,0,1
"ENSMUSG00000113694",0,0,0,0,0,0
"ENSMUSG00000112945",4,1,8,0,1,0
"ENSMUSG00000131292",0,0,0,0,0,0
"ENSMUSG00000021072",1214,1119,2526,1330,1169,2068
"ENSMUSG00000113944",0,0,0,0,0,0
"ENSMUSG00000127150",0,0,0,0,0,0
"ENSMUSG00000125696",0,0,0,0,0,0
"ENSMUSG00000113302",3,0,0,2,0,4
"ENSMUSG00000115415",0,0,0,0,0,0
"ENSMUSG00000115205",24,20,39,51,48,55
"ENSMUSG00000068114",336,282,533,347,297,519
"ENSMUSG00000022155",1,2,9,1,1,2
"ENSMUSG00000079105",3,7,0,5,2,3
"ENSMUSG00000065714",0,0,0,0,0,0
"ENSMUSG00000080720",0,0,0,0,0,0
"ENSMUSG00000041849",39,32,183,54,49,120
"ENSMUSG00000041841",3207,3083,3302,4145,3924,4804
"ENSMUSG00000077737",20,14,26,22,21,7
"ENSMUSG00000068706",6,9,4,6,7,5
"ENSMUSG00000050697",1596,1526,3480,1764,1693,3184
"ENSMUSG00000022463",5442,5214,11823,7757,7266,14193
"ENSMUSG00000022369",869,790,2818,1469,1399,2974
"ENSMUSG00000116226",13,25,90,35,33,104
"ENSMUSG00000065465",0,0,0,0,0,0
"ENSMUSG00000096883",63,60,166,92,74,167
"ENSMUSG00000060429",292,259,943,478,455,813
"ENSMUSG00000115150",0,0,0,0,0,0
"ENSMUSG00000115651",0,0,0,0,0,0
"ENSMUSG00000115187",0,0,0,0,0,0
"ENSMUSG00000114969",0,0,0,0,0,0
"ENSMUSG00000022151",515,557,1100,630,663,807
"ENSMUSG00000115064",0,0,0,0,0,0
"ENSMUSG00000022367",199,200,427,30,36,71
"ENSMUSG00000039942",62,49,159,27,22,33
"ENSMUSG00000084024",0,0,0,0,0,0
"ENSMUSG00000115493",1,1,1,0,1,0
"ENSMUSG00000115748",0,0,0,0,0,0
"ENSMUSG00000115172",0,0,0,0,0,0
"ENSMUSG00000114998",0,1,0,0,0,0
"ENSMUSG00000119342",0,0,0,0,0,0
"ENSMUSG00000114992",0,0,0,0,0,0
"ENSMUSG00000115116",1,1,0,2,1,0
"ENSMUSG00000115185",0,0,0,0,0,0
"ENSMUSG00002076871",0,0,0,0,0,0
"ENSMUSG00000115106",0,0,0,0,0,0
"ENSMUSG00000115342",0,1,0,4,2,0
"ENSMUSG00000115093",5,3,27,8,7,4
"ENSMUSG00000118903",0,0,0,0,0,0
"ENSMUSG00000022366",0,2,0,0,0,0
"ENSMUSG00000115226",0,0,0,0,0,0
"ENSMUSG00000115117",0,0,0,0,0,0
"ENSMUSG00000115629",0,0,0,0,0,0
"ENSMUSG00000071757",27,42,149,13,15,32
"ENSMUSG00000047807",0,0,0,0,0,0
"ENSMUSG00000022365",830,857,1406,1236,1173,1332
"ENSMUSG00000022364",1451,1362,4180,1867,1804,3465
"ENSMUSG00000037106",2,1,0,1,2,3
"ENSMUSG00002075732",1,0,0,0,0,0
"ENSMUSG00000093677",12,16,23,25,14,22
"ENSMUSG00000062373",543,510,1080,521,504,796
"ENSMUSG00000065049",0,0,0,1,0,0
"ENSMUSG00000061490",0,0,0,0,0,0
"ENSMUSG00000037085",29,43,150,67,72,64
"ENSMUSG00000037075",482,477,907,790,705,820
"ENSMUSG00000115463",0,0,0,0,0,0
"ENSMUSG00000022150",409,377,1128,54,38,100
"ENSMUSG00000115132",0,0,0,0,0,0
"ENSMUSG00000050891",292,269,562,322,304,654
"ENSMUSG00000022354",1402,1417,2750,1913,1834,3112
"ENSMUSG00000022149",0,0,0,0,0,0
"ENSMUSG00002076063",0,0,0,0,0,0
"ENSMUSG00000022148",6,2,10,6,6,5
"ENSMUSG00000022353",2611,2562,7686,2654,2488,5118
"ENSMUSG00000067547",2,13,6,15,9,0
"ENSMUSG00000115062",0,2,0,5,3,0
"ENSMUSG00000041852",3768,3576,11288,5300,5043,9500
"ENSMUSG00000092751",0,0,0,0,0,0
"ENSMUSG00000050310",1835,1774,4560,2112,2033,4035
"ENSMUSG00000059586",986,944,2449,1560,1494,3021
"ENSMUSG00000032501",212,167,551,300,277,381
"ENSMUSG00000115010",3,4,4,5,1,4
"ENSMUSG00000058099",138,110,166,144,128,224
"ENSMUSG00000093849",1,0,4,0,0,1
"ENSMUSG00000071750",22,22,64,20,14,91
"ENSMUSG00000071749",0,0,0,0,0,0
"ENSMUSG00000077511",0,0,0,0,0,0
"ENSMUSG00000022146",21,10,14,8,13,18
"ENSMUSG00000115838",0,0,0,0,0,0
"ENSMUSG00000115251",0,0,0,0,0,0
"ENSMUSG00000115159",0,0,0,0,0,0
"ENSMUSG00000104334",0,0,0,0,0,0
"ENSMUSG00000115503",159,147,56,206,180,59
"ENSMUSG00000115504",0,0,0,0,0,0
"ENSMUSG00000077627",0,0,0,0,0,0
"ENSMUSG00000114984",0,0,0,0,0,0
"ENSMUSG00000072568",75,61,221,33,30,97
"ENSMUSG00000097493",6,10,11,3,2,2
"ENSMUSG00000022347",0,0,0,0,0,0
"ENSMUSG00000115231",1,0,0,0,0,0
"ENSMUSG00000115809",0,0,0,0,0,0
"ENSMUSG00000065812",0,0,0,0,0,0
"ENSMUSG00000116031",0,0,0,0,0,0
"ENSMUSG00000116109",0,0,0,0,0,0
"ENSMUSG00000116017",0,0,0,2,0,0
"ENSMUSG00000103610",0,0,0,2,0,0
"ENSMUSG00000058586",80,74,124,84,72,169
"ENSMUSG00000022346",1293,1273,3572,1812,1688,850
"ENSMUSG00002076665",0,0,0,0,0,0
