"","zygote_r1","zygote_r2","twoC_r1","twoC_r2","fourC_r1","fourC_r2","eightC_r1","eightC_r2","ICM_r1","ICM_r2"
"ENSG00000223861",0,0,0,0,0,0,6,20,20,18
"ENSG00000143442",402,626,334,449,170,126,130,173,165,212
"ENSG00000224129",0,0,0,2,0,0,2,0,8,0
"ENSG00000117676",20,18,2,4,8,2,15,59,40,92
"ENSG00000238705",0,0,0,0,0,0,0,0,0,0
"ENSG00000243905",0,0,0,0,0,0,0,0,2,0
"ENSG00000252802",0,0,0,0,0,0,0,0,0,0
"ENSG00000252429",0,0,0,0,0,0,0,0,0,0
"ENSG00000289452",0,0,0,0,0,0,0,0,0,0
"ENSG00000229247",2,0,0,0,0,0,0,0,0,0
"ENSG00000236679",2,2,3,6,8,6,3,0,2,1
"ENSG00000236601",0,0,0,0,0,0,0,0,0,0
"ENSG00000269732",0,0,0,0,0,0,0,0,0,0
"ENSG00000284733",1,1,0,1,3,0,2,0,0,0
"ENSG00000233653",0,0,0,0,0,0,0,0,1,1
"ENSG00000250575",0,0,0,0,0,0,0,0,0,0
"ENSG00000117682",56,52,73,96,80,82,130,524,77,175
"ENSG00000120948",1446,2508,2126,1759,1012,1294,1036,2329,1107,1032
"ENSG00000219201",0,2,4,0,2,0,2,5,8,2
"ENSG00000235613",6,0,0,0,0,0,0,4,0,4
"ENSG00000232015",0,0,0,0,0,0,0,0,0,0
"ENSG00000235927",0,0,0,0,0,0,8,2,0,0
"ENSG00000162614",0,0,0,0,2,10,7,191,83,109
"ENSG00000162616",1384,2540,1703,1362,658,1356,434,1594,633,543
"ENSG00000273338",12,0,8,0,0,0,0,0,0,0
"ENSG00000285928",0,0,0,0,0,0,0,0,2,0
"ENSG00000213561",0,0,0,0,0,0,0,0,0,0
"ENSG00000251958",0,0,0,0,0,0,0,0,0,0
"ENSG00000213560",0,0,2,2,4,0,6,2,8,2
"ENSG00000162613",422,482,326,280,238,478,582,1859,1223,771
"ENSG00000169418",0,2,0,0,0,0,0,0,8,0
"ENSG00000274940",0,0,0,0,0,0,0,0,0,0
"ENSG00000242565",0,0,0,0,0,0,0,0,0,0
"ENSG00000235015",0,0,0,0,0,0,4,0,0,0
"ENSG00000199565",0,0,0,0,0,0,0,0,0,0
"ENSG00000143624",62,54,49,60,97,98,36,6,18,20
"ENSG00000243613",0,0,0,0,0,0,0,0,0,0
"ENSG00000233222",0,0,0,0,0,0,0,0,0,0
"ENSG00000143554",0,0,0,0,0,0,0,0,8,4
"ENSG00000207039",0,0,0,0,0,0,0,0,0,0
"ENSG00000143614",468,578,368,514,268,292,125,150,62,63
"ENSG00000223599",2,0,0,0,2,0,0,0,0,2
"ENSG00000236327",0,0,0,0,0,0,0,4,0,0
"ENSG00000284738",6,6,27,12,14,0,2,0,1,2
"ENSG00000289935",0,0,0,0,0,0,0,0,0,0
"ENSG00000272654",0,8,0,0,0,0,0,0,0,0
"ENSG00000171385",0,0,4,2,8,4,0,10,60,6
"ENSG00000143473",99,248,105,247,132,62,31,74,4,4
"ENSG00000279333",0,0,0,0,0,0,0,0,0,0
"ENSG00000224668",0,0,0,2,0,0,0,4,0,0
"ENSG00000283952",0,0,0,0,0,0,0,0,0,0
"ENSG00000284376",0,0,0,0,0,4,0,2,20,21
"ENSG00000234233",17,0,0,0,0,0,0,0,0,0
"ENSG00000234004",16,14,16,14,26,12,48,144,126,128
"ENSG00000226986",0,0,0,0,0,0,0,2,0,10
"ENSG00000078369",708,818,1012,686,478,464,175,80,216,339
"ENSG00000231050",0,0,0,0,0,0,0,0,0,2
"ENSG00000290117",17,9,8,0,14,34,2,0,0,0
"ENSG00000168765",16,4,0,0,12,0,0,0,69,82
"ENSG00000213366",0,0,0,11,0,0,4,0,1,3
"ENSG00000134184",0,0,0,0,0,0,0,0,0,0
"ENSG00000260246",0,0,0,0,0,0,0,0,0,0
"ENSG00000134201",0,0,0,0,3,0,6,0,0,2
"ENSG00000241720",0,0,0,0,0,0,0,0,0,0
"ENSG00000134202",552,526,877,741,299,306,628,771,28,29
"ENSG00000198758",0,0,0,0,0,0,0,0,4,1
"ENSG00000224927",0,0,0,0,0,0,0,0,0,0
"ENSG00000227152",1,1,5,8,7,2,7,40,0,0
"ENSG00000230021",4,11,13,16,6,0,4,5,0,1
"ENSG00000235146",0,0,0,0,0,0,0,0,0,0
"ENSG00000225972",362,208,306,404,722,1200,360,480,140,222
"ENSG00000225630",1035,692,3023,1045,1514,2073,3306,1695,704,1740
"ENSG00000237973",3038,2412,3581,3519,4498,6020,3560,6355,2761,2915
"ENSG00000278791",0,0,0,0,0,0,0,0,0,0
"ENSG00000229344",900,392,835,698,909,1778,953,1283,733,766
"ENSG00000240409",20,12,16,24,11,38,16,30,3,2
"ENSG00000248527",10399,7150,10873,11169,17555,22789,15894,20394,9272,7799
"ENSG00000198744",1445,744,1734,1230,2007,2089,1734,2066,1872,1092
"ENSG00000268663",0,0,0,0,0,0,0,4,0,0
"ENSG00000284662",1,1,0,1,3,0,0,0,0,0
"ENSG00000229376",0,0,0,0,0,0,0,0,1,0
"ENSG00000223181",0,0,0,0,0,0,0,0,0,0
"ENSG00000225880",0,0,0,0,0,0,0,0,2,2
"ENSG00000228794",1004,1805,1755,1058,720,445,222,421,94,151
"ENSG00000230199",0,2,0,2,6,2,14,16,22,14
"ENSG00000234116",0,0,0,0,0,0,0,0,0,0
"ENSG00000278455",0,0,0,0,0,0,0,0,0,0
"ENSG00000253326",0,0,0,0,0,0,2,0,0,1
"ENSG00000212230",0,0,0,0,0,0,0,0,0,0
"ENSG00000143702",251,278,317,211,274,422,111,429,93,111
"ENSG00000227230",0,0,0,0,0,0,0,0,0,10
"ENSG00000232085",0,0,0,0,0,0,0,0,0,0
"ENSG00000135835",0,0,6,0,0,2,0,0,10,0
"ENSG00000289589",0,0,4,0,4,10,24,0,0,0
"ENSG00000169174",32,30,9,18,12,44,0,0,12,0
"ENSG00000231095",4,2,6,2,8,0,2,4,0,0
"ENSG00000265822",0,0,0,0,0,0,0,0,0,0
"ENSG00000162402",401,504,638,403,536,248,258,440,354,245
"ENSG00000122417",614,691,555,708,80,351,16,190,92,168
"ENSG00000187642",0,0,0,0,0,0,0,0,0,0
"ENSG00000183853",0,0,0,0,4,0,2,0,6,14
"ENSG00000226520",0,0,0,0,0,0,6,0,0,0
"ENSG00000288460",0,0,0,0,0,0,0,2,0,0
"ENSG00000231666",0,0,0,0,0,0,0,0,0,0
"ENSG00000227295",0,0,0,0,0,0,2,0,0,0
"ENSG00000158473",0,0,0,0,6,2,0,0,2,0
"ENSG00000229914",0,0,0,0,0,0,0,0,0,2
"ENSG00000176320",0,0,0,0,0,0,0,0,4,0
"ENSG00000229305",0,0,0,0,0,0,0,0,2,2
"ENSG00000288816",0,0,0,0,0,0,0,0,0,0
"ENSG00000227634",0,0,0,0,0,0,0,4,0,4
"ENSG00000200975",0,0,0,0,0,0,0,0,0,0
"ENSG00000233645",0,0,0,0,0,0,0,0,2,0
"ENSG00000232912",0,0,0,0,0,0,0,0,0,4
"ENSG00000221083",0,0,0,0,0,0,0,0,0,1
"ENSG00000270282",0,0,0,0,0,0,0,0,0,0
"ENSG00000234619",0,0,0,0,0,0,0,0,5,0
"ENSG00000224315",0,0,0,0,8,0,0,0,0,0
"ENSG00000222511",0,0,0,0,0,0,3,0,2,0
"ENSG00000226545",0,0,0,0,0,0,0,0,0,0
"ENSG00000228423",0,2,0,0,0,0,0,0,1,4
"ENSG00000229716",0,0,0,0,0,0,0,0,0,0
"ENSG00000074800",80,171,70,148,54,116,636,1084,13223,18533
"ENSG00000274258",0,0,0,0,0,0,0,0,0,0
"ENSG00000230679",0,0,0,0,0,0,2,0,0,14
"ENSG00000201725",0,0,0,0,0,1,0,0,0,0
"ENSG00000238249",28,24,29,18,20,9,4,6,15,2
"ENSG00000232208",0,0,0,0,0,0,0,0,11,0
"ENSG00000232663",0,0,0,0,0,0,0,0,0,2
"ENSG00000131686",4,0,5,0,27,0,30,137,4,0
"ENSG00000290109",0,0,1,0,0,0,0,0,0,0
"ENSG00000265141",0,0,0,0,0,0,0,0,0,0
"ENSG00000142599",416,480,682,687,549,475,182,242,150,144
"ENSG00000143622",10,20,14,16,140,406,758,797,114,300
"ENSG00000153187",1102,1516,1403,1547,1521,2444,4028,7697,2416,2398
"ENSG00000273175",0,2,0,0,0,0,2,2,0,0
"ENSG00000065526",50,26,84,18,26,68,60,100,418,525
"ENSG00000197617",0,0,0,0,0,0,0,0,0,0
"ENSG00000289566",0,0,0,2,0,0,0,2,0,4
"ENSG00000249730",0,0,0,0,0,0,0,0,0,0
"ENSG00000271806",0,0,0,0,0,0,0,0,2,0
"ENSG00000182873",0,0,0,2,0,0,0,0,0,1
"ENSG00000162585",0,0,2,8,2,10,2,14,35,22
"ENSG00000234396",0,0,0,3,0,0,0,0,0,0
"ENSG00000287356",0,0,0,0,0,0,2,2,2,0
"ENSG00000272161",0,0,0,0,0,0,0,0,0,0
"ENSG00000157933",223,254,330,374,266,295,82,18,18,52
"ENSG00000232628",24,10,22,0,8,0,0,2,0,0
"ENSG00000162923",2471,3004,2611,2018,1562,1758,842,1369,665,596
"ENSG00000228626",0,0,0,0,3,10,0,0,13,49
"ENSG00000274020",2,0,0,7,68,66,48,90,74,154
"ENSG00000238107",0,0,0,3,42,22,10,4,11,25
"ENSG00000224481",0,0,0,0,0,0,0,0,1,0
"ENSG00000235988",0,0,0,0,0,0,0,0,0,0
"ENSG00000252744",0,0,0,0,0,0,0,0,0,0
"ENSG00000283676",2,1,0,0,0,0,0,0,1,0
"ENSG00000202408",0,0,0,0,0,0,0,0,0,0
"ENSG00000272824",0,0,0,0,0,0,0,0,0,0
"ENSG00000207340",0,0,0,0,0,0,0,8,0,0
"ENSG00000252135",0,0,0,0,0,0,0,0,0,0
"ENSG00000278596",0,0,3,0,0,0,0,0,0,0
"ENSG00000238825",0,3,0,0,0,2,0,0,0,0
"ENSG00000201183",0,0,0,0,0,0,0,0,0,0
"ENSG00000225871",0,0,0,0,0,0,8,0,0,0
"ENSG00000285062",0,0,0,0,0,0,0,0,0,0
"ENSG00000280649",0,0,0,0,0,0,0,0,0,0
"ENSG00000289614",0,0,0,0,0,0,0,0,0,0
"ENSG00000288925",0,0,0,0,0,0,0,0,0,0
"ENSG00000233791",0,0,0,0,0,0,0,0,0,0
"ENSG00000229120",4,0,0,0,0,0,0,0,0,0
"ENSG00000272262",0,0,0,0,2,0,0,0,0,0
"ENSG00000232626",0,0,0,0,0,0,6,0,6,0
"ENSG00000236439",38,32,30,48,40,100,90,206,96,92
"ENSG00000253042",0,0,0,0,0,0,0,0,0,9
"ENSG00000143858",185,247,335,198,161,400,38,111,36,32
"ENSG00000226862",0,0,0,0,0,0,2,0,0,0
"ENSG00000225620",0,0,0,0,0,0,0,0,0,0
"ENSG00000117139",38,70,54,104,231,280,2197,4728,760,869
"ENSG00000228288",8,10,14,14,12,0,46,62,14,1
"ENSG00000077157",35,112,66,73,54,84,48,0,112,202
"ENSG00000289432",0,0,0,0,0,0,0,0,0,0
"ENSG00000116199",108,180,110,126,76,126,12,6,164,242
"ENSG00000232750",0,0,0,0,0,0,0,0,0,0
"ENSG00000186283",774,1118,1045,1190,634,732,188,172,164,256
"ENSG00000143322",364,448,520,790,194,640,158,198,256,336
"ENSG00000234041",0,0,0,0,0,0,0,0,0,0
"ENSG00000231905",0,0,0,0,0,0,0,0,0,0
"ENSG00000212338",0,0,0,0,0,0,0,0,0,0
"ENSG00000201619",0,0,0,0,0,0,0,0,0,1
"ENSG00000231564",0,0,0,0,0,0,0,0,0,3
"ENSG00000225711",0,0,0,0,0,0,0,0,0,0
"ENSG00000223794",0,0,0,0,0,0,0,0,0,0
"ENSG00000228191",0,0,0,0,0,0,0,0,0,0
"ENSG00000181773",34,60,48,48,26,18,2,0,4,0
"ENSG00000077522",0,0,10,6,4,2,6,20,30,24
"ENSG00000271746",0,0,0,0,0,0,2,0,0,0
"ENSG00000265392",0,0,0,0,0,0,0,0,0,0
"ENSG00000231868",0,0,0,0,0,0,0,0,0,0
"ENSG00000243062",0,0,0,7,0,0,0,0,0,0
"ENSG00000143340",0,0,0,0,0,0,0,0,0,0
"ENSG00000229407",0,0,0,0,0,0,0,0,2,0
"ENSG00000231966",13,5,7,17,11,0,9,0,0,1
"ENSG00000169905",320,402,354,390,232,265,1466,3465,1174,1528
"ENSG00000272906",0,0,0,0,0,0,7,0,2,12
"ENSG00000143337",226,188,246,304,150,48,216,140,384,534
"ENSG00000264916",0,0,0,0,0,0,0,0,2,0
"ENSG00000261831",0,0,5,0,0,0,0,0,0,0
"ENSG00000260360",10,0,0,0,0,0,6,33,0,0
"ENSG00000235145",0,0,0,0,0,0,0,0,0,0
"ENSG00000223450",0,0,0,0,0,0,0,0,0,0
"ENSG00000261817",0,0,0,0,0,0,0,0,0,0
"ENSG00000116260",12,7,6,16,14,12,17,3,31,42
"ENSG00000121454",144,111,109,176,47,61,17,45,2,0
"ENSG00000198626",328,795,388,1207,310,382,39,130,38,11
"ENSG00000289628",0,0,0,0,0,0,0,0,0,0
"ENSG00000237250",280,442,300,388,241,191,97,95,0,2
"ENSG00000230019",0,0,0,6,0,0,0,0,0,0
"ENSG00000097033",1833,2840,1974,2557,1187,1600,468,949,234,272
"ENSG00000237094",0,0,0,0,0,0,0,0,0,0
"ENSG00000290385",3,2,6,0,2,2,5,3,4,2
"ENSG00000154198",0,0,0,0,0,0,0,0,0,0
"ENSG00000290456",0,0,0,0,0,0,0,0,0,0
"ENSG00000225492",1,0,0,10,8,0,6,2,1,0
"ENSG00000290525",0,0,0,0,0,0,4,0,2,0
"ENSG00000229887",0,0,0,0,0,0,0,0,0,0
"ENSG00000290536",0,0,0,0,0,0,0,0,0,0
"ENSG00000241361",0,0,0,0,0,0,0,0,0,0
"ENSG00000290547",0,0,0,0,0,0,0,0,0,0
"ENSG00000243967",0,0,0,0,0,0,0,0,0,0
"ENSG00000290552",0,0,0,0,0,0,0,0,0,0
"ENSG00000227179",0,0,0,0,0,0,0,0,0,0
"ENSG00000290561",0,0,0,0,0,0,0,0,0,0
"ENSG00000223804",0,0,0,0,0,0,0,0,0,0
"ENSG00000290569",0,0,0,0,0,0,0,0,1,3
"ENSG00000229961",0,0,0,0,0,0,0,0,0,0
"ENSG00000290592",0,0,0,0,2,0,0,0,2,0
"ENSG00000215834",0,0,0,0,0,0,0,0,0,0
"ENSG00000290604",0,0,0,0,0,0,0,0,0,0
"ENSG00000197067",0,0,0,0,0,0,0,0,0,0
"ENSG00000290608",0,0,0,0,0,0,0,0,0,0
"ENSG00000224227",0,0,0,0,0,0,0,0,0,0
"ENSG00000290612",0,0,0,0,0,0,0,0,0,2
"ENSG00000227671",43,138,52,41,45,0,37,9,107,17
"ENSG00000290683",0,0,0,0,0,0,0,0,15,6
"ENSG00000203664",0,0,0,0,0,0,0,0,0,0
"ENSG00000290684",0,0,0,0,0,2,0,0,0,0
"ENSG00000215859",0,0,0,0,0,0,0,0,0,0
"ENSG00000290705",0,0,0,2,0,28,0,0,12,0
"ENSG00000234571",0,0,0,0,0,0,0,0,0,0
"ENSG00000290735",0,0,0,0,2,2,8,0,16,2
"ENSG00000203878",0,0,0,0,0,0,0,0,0,0
"ENSG00000290764",0,0,0,0,0,0,0,0,0,0
"ENSG00000229978",0,0,0,0,2,9,2,0,0,0
"ENSG00000290772",0,0,0,0,0,0,0,0,0,0
"ENSG00000230092",0,0,0,0,0,0,0,0,0,0
"ENSG00000290784",0,1,0,0,0,0,0,4,0,0
"ENSG00000234232",0,0,0,0,0,0,0,0,0,0
"ENSG00000290790",0,0,0,0,0,0,0,0,3,10
"ENSG00000220323",0,0,0,0,0,0,0,0,0,0
"ENSG00000290791",0,0,0,0,0,0,9,0,10,38
"ENSG00000261716",0,0,0,0,0,0,0,0,0,0
"ENSG00000290792",0,0,0,0,115,154,70,16,2,10
"ENSG00000223972",0,0,0,0,0,0,0,0,0,0
"ENSG00000290825",1,1,0,0,0,0,0,0,0,0
"ENSG00000240361",0,0,0,0,0,0,0,0,0,0
"ENSG00000290826",0,0,0,0,0,0,0,0,0,0
"ENSG00000080947",0,0,0,0,0,0,0,0,1,0
"ENSG00000290842",0,1,0,0,0,0,0,0,0,4
"ENSG00000227684",0,0,0,0,0,0,0,0,0,0
"ENSG00000186715",0,0,0,0,0,0,0,0,0,0
"ENSG00000215790",0,0,0,0,0,0,0,0,0,0
"ENSG00000290854",0,2,0,0,0,0,0,3,4,0
"ENSG00000272419",0,0,0,0,0,0,0,0,0,0
"ENSG00000290867",0,0,0,0,3,0,8,24,0,6
"ENSG00000276756",0,0,0,0,0,0,0,0,0,0
"ENSG00000290869",0,0,0,0,0,0,0,0,0,0
"ENSG00000285215",0,0,0,0,0,2,0,0,3,0
"ENSG00000290903",0,0,0,0,0,0,0,0,0,0
"ENSG00000275585",0,0,0,0,0,0,0,0,0,0
"ENSG00000290904",0,0,0,0,0,0,0,0,0,0
"ENSG00000234761",0,0,0,0,0,0,0,0,0,0
"ENSG00000290909",0,0,0,0,0,0,0,0,0,0
"ENSG00000284740",0,0,0,0,0,0,0,0,0,0
"ENSG00000290916",0,1,0,1,0,0,0,0,0,0
"ENSG00000185495",0,0,0,0,0,0,0,0,0,0
"ENSG00000290989",32,15,12,68,8,0,37,81,6,18
"ENSG00000275131",0,0,0,0,20,31,49,44,5,9
"ENSG00000290999",0,0,0,0,2,0,4,0,14,0
"ENSG00000272150",0,0,0,0,0,0,0,0,0,0
"ENSG00000291005",13,4,0,6,3,1,2,6,1,4
"ENSG00000153923",0,0,0,0,0,0,0,0,0,0
"ENSG00000291014",0,0,0,0,0,0,0,0,0,0
"ENSG00000272645",0,0,0,0,0,0,0,0,0,0
"ENSG00000291068",4,2,6,4,3,3,2,0,24,45
"ENSG00000215908",0,0,0,8,0,0,0,0,0,0
"ENSG00000237276",0,0,0,0,0,0,0,0,9,0
"ENSG00000291077",0,0,0,0,1,0,0,0,0,0
"ENSG00000223345",0,0,0,0,0,0,0,0,0,0
"ENSG00000291123",0,0,0,0,2,0,4,8,14,7
"ENSG00000243970",0,0,0,0,0,0,0,0,0,0
"ENSG00000291129",0,0,0,0,0,101,0,0,12,18
"ENSG00000220785",0,0,0,0,0,0,0,0,0,0
"ENSG00000291132",0,0,0,0,0,0,1,0,0,0
"ENSG00000198019",0,0,0,0,0,0,0,0,0,0
"ENSG00000291135",0,0,0,4,0,0,0,0,0,0
"ENSG00000160766",0,0,0,0,0,0,0,0,0,0
"ENSG00000232022",0,0,0,0,0,0,0,0,2,0
"ENSG00000291138",2,4,0,0,6,0,6,21,4,6
"ENSG00000231752",0,0,0,0,0,0,0,0,0,0
"ENSG00000291141",2,2,2,2,0,0,0,0,0,0
"ENSG00000217801",5,1,3,1,1,3,0,2,0,0
"ENSG00000291156",8,1,6,0,0,30,8,0,4,0
"ENSG00000286640",0,0,0,0,0,0,0,0,0,0
"ENSG00000291157",0,0,0,0,0,0,0,0,0,0
"ENSG00000277147",0,0,0,0,0,0,0,0,0,0
"ENSG00000291158",0,0,0,2,5,0,3,10,3,0
"ENSG00000231827",0,0,0,0,0,0,0,0,0,0
"ENSG00000291199",0,0,0,0,0,0,0,0,0,0
"ENSG00000228327",0,0,0,0,0,0,0,0,0,0
"ENSG00000291215",6,17,18,4,11,6,3,1,5,9
"ENSG00000231512",0,0,0,0,0,0,0,0,0,0
"ENSG00000291216",34,25,26,28,16,0,0,0,0,0
"ENSG00000214837",0,0,0,0,0,0,0,0,0,0
"ENSG00000291217",6,0,2,6,0,0,0,4,10,0
"ENSG00000236957",0,0,0,0,0,0,0,0,0,0
"ENSG00000291226",0,0,0,0,1,0,0,0,2,0
"ENSG00000231551",0,0,0,0,0,0,0,0,0,0
"ENSG00000215861",0,0,0,0,0,0,2,0,0,2
"ENSG00000214796",0,0,0,0,0,0,0,0,0,0
"ENSG00000291234",3,0,0,5,1,0,0,5,9,23
"ENSG00000143549",708,1006,927,907,538,610,1617,3938,3527,4502
"ENSG00000288982",0,4,0,0,0,0,0,0,0,0
"ENSG00000284699",0,0,0,2,1,0,0,0,0,0
"ENSG00000169504",2055,1825,2333,1390,1182,584,549,328,1303,1161
"ENSG00000238482",0,0,0,0,0,0,0,0,2,0
"ENSG00000278034",0,0,0,0,0,0,0,0,0,0
"ENSG00000133226",738,959,984,1404,824,992,1183,2283,1939,1636
"ENSG00000285053",0,0,0,0,8,9,19,11,2,7
"ENSG00000188783",0,0,0,2,10,0,0,0,8,0
"ENSG00000188770",2,0,0,0,0,0,0,0,2,9
"ENSG00000058668",701,1127,755,1186,583,474,106,24,224,305
"ENSG00000125944",423,596,480,587,354,832,735,1254,1200,1756
"ENSG00000249087",2,0,0,0,4,0,0,0,1,0
"ENSG00000230424",0,0,0,0,0,0,28,125,6,15
"ENSG00000077549",234,330,348,493,390,524,134,36,696,780
"ENSG00000173436",33,12,28,27,13,3,25,89,74,23
"ENSG00000201609",0,0,0,0,0,0,0,0,0,0
"ENSG00000235185",0,0,0,0,0,0,2,0,2,0
"ENSG00000158747",8,0,10,0,8,8,0,0,2,0
"ENSG00000270136",0,0,0,0,0,0,0,0,0,0
"ENSG00000226396",16,28,16,52,36,40,34,74,69,63
"ENSG00000158748",0,0,0,0,0,0,0,0,6,1
"ENSG00000020633",0,0,6,2,0,0,1,0,8,0
"ENSG00000229162",0,0,0,0,0,0,0,0,2,0
"ENSG00000261025",0,0,0,0,0,0,0,0,4,0
"ENSG00000264371",0,0,0,0,0,0,0,0,0,0
"ENSG00000285823",0,0,0,0,0,0,0,0,0,0
"ENSG00000070831",5,4,3,2,6,4,10,53,66,26
"ENSG00000291072",3,2,0,11,4,0,2,6,49,30
"ENSG00000290849",0,0,0,0,0,0,0,1,2,0
"ENSG00000268869",0,0,0,0,0,0,0,2,4,2
"ENSG00000290850",0,0,0,0,0,0,0,0,0,0
"ENSG00000290851",0,0,0,4,0,0,0,0,0,0
"ENSG00000238142",6,39,21,21,7,0,16,22,7,3
"ENSG00000290122",2,12,2,9,1,1,4,23,1,0
"ENSG00000231507",0,0,0,0,0,0,8,0,1,2
"ENSG00000202300",0,0,0,0,0,0,0,0,0,0
"ENSG00000122176",0,0,0,0,0,0,0,0,0,4
"ENSG00000229652",0,0,0,0,0,0,0,0,1,1
"ENSG00000271588",0,0,0,2,0,0,0,0,0,0
"ENSG00000211451",1,0,0,0,0,0,0,0,0,0
"ENSG00000233396",0,0,0,0,0,2,0,0,8,0
"ENSG00000290578",0,0,5,1,11,0,4,2,4,15
"ENSG00000277406",0,0,0,0,0,0,0,0,0,0
"ENSG00000273768",0,12,4,0,0,0,0,0,0,2
"ENSG00000287978",6,12,2,12,6,0,84,178,8,0
"ENSG00000274428",0,0,0,0,0,0,11,0,2,0
"ENSG00000277655",0,0,0,0,0,0,0,0,0,0
"ENSG00000291242",2,0,0,0,0,0,0,0,0,0
"ENSG00000289321",0,0,0,0,0,0,0,0,0,0
"ENSG00000274408",0,0,0,0,0,0,0,0,0,0
"ENSG00000276975",0,0,0,0,5,2,0,0,5,0
"ENSG00000290557",0,0,0,0,0,0,0,0,0,0
"ENSG00000274450",0,0,0,0,0,0,0,0,0,0
"ENSG00000291243",0,0,0,0,0,0,0,0,0,0
"ENSG00000237188",0,0,0,0,0,0,0,0,0,0
"ENSG00000131781",81,136,84,68,44,252,6,1,10,128
"ENSG00000226015",28,28,25,14,22,16,6,12,12,17
"ENSG00000236806",0,0,0,0,0,0,0,0,0,0
"ENSG00000131778",0,1,3,2,1,0,0,0,23,22
"ENSG00000213226",0,0,0,0,0,0,0,0,0,2
"ENSG00000227947",0,0,0,0,2,0,0,0,2,0
"ENSG00000269113",0,0,0,2,2,0,0,2,24,2
"ENSG00000223814",0,0,0,0,0,0,0,0,0,0
"ENSG00000225028",0,0,0,0,0,0,0,1,0,0
"ENSG00000226133",0,0,0,0,0,0,0,0,3,0
"ENSG00000231413",0,0,0,0,0,0,0,0,0,0
"ENSG00000237180",0,0,0,0,0,0,0,0,0,0
"ENSG00000279096",0,0,0,0,0,0,0,0,2,0
"ENSG00000242267",0,0,0,0,0,0,0,0,0,0
"ENSG00000223720",0,0,0,0,0,0,0,0,0,0
"ENSG00000117834",2,0,2,0,0,0,2,2,8,0
"ENSG00000272491",0,0,0,0,0,0,0,0,0,0
"ENSG00000279214",0,0,0,0,0,0,0,0,0,0
"ENSG00000132122",92,228,112,102,40,0,31,142,127,85
"ENSG00000224986",0,0,0,0,0,0,0,0,0,11
"ENSG00000290466",0,0,0,0,0,0,0,0,0,0
"ENSG00000291246",0,0,0,0,0,0,0,0,0,0
"ENSG00000230864",0,0,0,0,0,0,0,0,2,0
"ENSG00000060718",18,14,29,0,12,0,16,0,2,0
"ENSG00000234257",0,0,0,0,0,0,0,2,0,0
"ENSG00000135837",564,466,566,456,392,377,481,772,648,410
"ENSG00000085832",899,1222,1084,794,852,1160,589,676,432,256
"ENSG00000227070",0,0,0,0,0,0,0,0,0,0
"ENSG00000227742",0,0,0,0,0,0,0,0,4,0
"ENSG00000134686",29,66,63,85,23,8,16,6,22,42
"ENSG00000159023",144,234,160,354,99,492,74,58,35,57
"ENSG00000159388",0,0,0,2,2,0,0,0,88,104
"ENSG00000069424",0,6,2,6,4,8,0,0,14,2
"ENSG00000116254",0,6,0,0,0,0,0,1,5,1
"ENSG00000285629",2,0,0,0,0,0,0,0,0,0
"ENSG00000116251",66,83,57,109,47,80,107,119,400,336
"ENSG00000226944",0,0,0,0,0,0,0,0,2,0
"ENSG00000158286",0,0,0,0,0,0,0,0,22,4
"ENSG00000116237",247,263,252,208,117,53,140,130,347,509
"ENSG00000225077",6,14,14,0,10,0,24,84,24,2
"ENSG00000158292",2,8,4,14,8,2,0,0,8,16
"ENSG00000173673",0,0,0,0,0,0,0,0,0,0
"ENSG00000069812",0,0,0,0,0,36,10,4,15,20
"ENSG00000117569",1318,1990,1278,1284,950,1444,407,858,507,461
"ENSG00000207730",0,0,0,0,0,0,0,0,2,0
"ENSG00000207607",0,0,0,0,0,0,0,0,0,0
"ENSG00000198976",0,0,0,0,0,0,0,0,0,0
"ENSG00000162571",0,0,0,0,0,0,0,0,2,0
"ENSG00000169972",0,0,2,0,0,0,1,0,128,173
"ENSG00000224870",2,15,8,13,2,0,10,10,9,42
"ENSG00000205116",2,0,0,0,0,0,4,0,2,0
"ENSG00000291232",0,0,0,0,0,0,0,0,5,0
"ENSG00000178104",54,60,62,90,151,649,310,607,114,280
"ENSG00000291233",0,0,0,6,86,166,129,205,5,4
"ENSG00000117152",0,0,0,0,14,0,0,0,0,0
"ENSG00000213036",20,22,18,10,8,4,8,24,9,6
"ENSG00000215819",0,0,0,0,0,0,0,0,0,0
"ENSG00000250536",0,0,0,0,0,0,0,0,4,0
"ENSG00000224584",0,0,0,0,0,0,5,0,0,2
"ENSG00000185221",6,0,0,0,0,0,0,0,8,0
"ENSG00000223869",0,0,0,0,0,0,0,0,0,0
"ENSG00000287008",0,0,0,0,4,0,0,0,3,2
"ENSG00000117724",328,410,398,288,189,262,1577,3343,1681,1592
"ENSG00000231064",0,0,0,0,0,0,0,0,0,0
"ENSG00000291137",0,0,0,0,0,0,0,0,2,8
"ENSG00000160767",2,2,8,20,18,24,8,6,26,28
"ENSG00000162543",28,8,28,49,40,12,0,0,0,0
"ENSG00000157211",0,0,0,0,0,0,0,0,0,0
"ENSG00000225632",0,0,0,0,0,0,0,0,0,0
"ENSG00000157216",207,202,227,211,182,308,69,69,131,74
"ENSG00000143552",0,8,4,1,5,0,9,24,13,19
"ENSG00000169641",238,320,322,426,193,270,523,1026,334,373
"ENSG00000289014",0,0,0,0,0,0,10,0,0,0
